,bt_close,bt_volume,bt_day_diff,bt_close_off_high,bt_volatility,eur_exch_rate,jpy_exch_rate,cny_exch_rate,google_trends_bitcoin,avg_block_size,transactions,difficulty,bchain_size,mining_revenue,hash_rate,cost_per_transaction,sp_close,dj_close,nasdaq_close,vix_close,gold_am,silver,oil_price,date
10,0.002316125379587215,0.0008235395601804455,0.03669724770642202,0.3333333333333333,0.11197903014416777,0.7720811167739323,0.8245397514387554,0.8633408038905426,0.007934972438431734,0.07550099007683216,0.04668516167141663,1.56726869142341e-07,0.001377002624039149,0.003165435093005534,0.04094836609546454,0.05587069169511907,0.04389904253309518,0.03687212374701554,0.02372699547006929,0.11139238466343282,0.9471706973467953,0.9211469534050183,0.8296813928698329,2013-05-08
11,0.0022646559267074993,0.0008235395601804455,-0.008849557522123894,0.25,0.07201011378002528,0.7740311797498984,0.8253304971584261,0.8703843674928038,0.007934972438431734,0.07550099007683216,0.04668516167141663,1.56726869142341e-07,0.0015413362705294156,0.003017970491411952,0.022244423541871967,0.03208754485176581,0.03946501832277449,0.03501014833171778,0.02287468355496791,0.1262658102068076,0.9835642169523364,0.9399641577060933,0.8279047731848869,2013-05-09
12,0.0025220031911060785,0.0008235395601804455,0.044642857142857144,0.45454545454545453,0.19979591836734692,0.7311224869398107,0.7455670370250269,0.8587376223120735,0.007934972438431734,0.11615766676503135,0.0986310498986477,1.56726869142341e-07,0.0017170032719500475,0.0037032581098181807,0.02460088489739851,0.03355177692675459,0.04464297675830453,0.037978560613805445,0.028572597293937574,0.109177204541071,0.9360178445644518,0.8772401433691761,0.8245884164396541,2013-05-10
13,0.002419064285346647,0.0008235395601804455,-0.017094017094017096,0.6,0.08693528693528693,0.7311224869398107,0.7455670370250269,0.8587376223120735,0.006968771171951576,0.11615766676503135,0.0986310498986477,1.56726869142341e-07,0.001898336950835862,0.0039636219279978535,0.024208570640863642,0.028718652056541,0.04464297675830453,0.037978560613805445,0.028572597293937574,0.109177204541071,0.9360178445644518,0.8772401433691761,0.8245884164396541,2013-05-11
14,0.002419064285346647,0.0008235395601804455,0.0,0.5,0.07075776397515528,0.7311224869398107,0.7455670370250269,0.8587376223120735,0.006968771171951576,0.10177146155046236,0.10212221344312535,1.56726869142341e-07,0.002068337274791318,0.004026464402813938,0.025234338574978327,0.023111879500268023,0.04464297675830453,0.037978560613805445,0.028572597293937574,0.109177204541071,0.9360178445644518,0.8772401433691761,0.8245884164396541,2013-05-12
15,0.0025220031911060785,0.0008235395601804455,0.02631578947368421,0.25,0.07137844611528822,0.7269426892069384,0.71024226260531,0.8515871272045343,0.007934972438431734,0.10177146155046236,0.10212221344312535,3.147291330447833e-07,0.0022270042438164023,0.0044111319551669225,0.0326891585203707,0.02698011793056488,0.04469458640844581,0.03575986820705279,0.0290319951417104,0.10791138301692627,0.8902324489316742,0.903225806451613,0.8121520786450315,2013-05-13
16,0.0022131864738277837,0.0008235395601804455,-0.05128205128205128,0.8888888888888888,0.1564835164835165,0.7280577226612572,0.7266956762729366,0.8563104236245191,0.007934972438431734,0.1208505353974036,0.0868928644454149,3.147291330447833e-07,0.0023856712128414934,0.002670458689940566,0.02255268731126407,0.02976467008900329,0.05689936954406649,0.04598586304863739,0.03398361575744768,0.11487341648950511,0.9060812397276359,0.8835125448028678,0.8026767736586521,2013-05-14
17,0.0023675948324669307,0.0008235395601804455,0.02702702702702703,0.08333333333333331,0.21992277992277992,0.696572393140134,0.6979948819280097,0.851842737446538,0.009867374971392048,0.1208505353974036,0.0868928644454149,3.147291330447833e-07,0.00255000485933176,0.0023765057527525826,0.018988959348877992,0.03158916506898601,0.06311599466676321,0.050987578344999784,0.03585658057981367,0.11613923801364978,0.8491429913125148,0.8324372759856633,0.8025583323463225,2013-05-15
18,0.002573472643985794,0.0008235395601804455,0.03508771929824561,0.0,0.10706766917293233,0.7038166229998013,0.7002155924834037,0.8485271283763796,0.008901173704911888,0.128535535477673,0.07996607285752873,3.147291330447833e-07,0.0027086718283568442,0.002292521686740815,0.022474553240927734,0.028724447170294244,0.05699512612490398,0.04747293811881503,0.03453030528641465,0.12436706283080767,0.7663770838224937,0.7777777777777781,0.813218050455999,2013-05-16
19,0.0028308199083843743,0.0008235395601804455,0.0423728813559322,0.2222222222222222,0.15515738498789347,0.6979657697683543,0.6946684950636763,0.8611662858147504,0.007934972438431734,0.128535535477673,0.07996607285752873,3.147291330447833e-07,0.0028616721199167527,0.003961394057442451,0.031377728018645176,0.026130167913421,0.06951667023168873,0.05750117888742934,0.04154195882735601,0.1047468141167816,0.7657900915707914,0.8010752688172045,0.8235224446286865,2013-05-17
20,0.0028308199083843743,0.0008235395601804455,0.0,0.6666666666666666,0.04961672473867596,0.6979657697683543,0.6946684950636763,0.8611662858147504,0.006968771171951576,0.08777372210794394,0.05835518991879195,3.147291330447833e-07,0.002992005701615931,0.002970261929745141,0.03411677935863386,0.017588170241125023,0.06951667023168873,0.05750117888742934,0.04154195882735601,0.1047468141167816,0.7657900915707914,0.8010752688172045,0.8235224446286865,2013-05-18
21,0.002727881002624942,0.0008235395601804455,-0.016260162601626018,0.6,0.0826945412311266,0.6979657697683543,0.6946684950636763,0.8611662858147504,0.009867374971392048,0.08777372210794394,0.05835518991879195,3.147291330447833e-07,0.003111005928384744,0.0031885249400797093,0.04147045183828091,0.0131404204355028,0.06951667023168873,0.05750117888742934,0.04154195882735601,0.1047468141167816,0.7657900915707914,0.8010752688172045,0.8235224446286865,2013-05-19
22,0.0027793504555046577,0.0008235395601804455,0.0,0.3333333333333333,0.050023419203747074,0.693507628861608,0.6748321869859786,0.8610381144899657,0.007934972438431734,0.08768817134585243,0.05358670984972598,3.147291330447833e-07,0.003230006155153564,0.0023944353976514043,0.03238179180545318,0.018795485606386213,0.06864757810927258,0.05591890385895226,0.04101394565808636,0.12278480856030105,0.711786804414182,0.7240143369175629,0.8302735994314817,2013-05-20
23,0.0027793504555046577,0.0008235395601804455,0.0,0.5,0.033348946135831385,0.697129411639668,0.6872973196707317,0.8721787660397098,0.006002569905471422,0.08768817134585243,0.05358670984972598,3.147291330447833e-07,0.0033716730917831006,0.0030052443132048386,0.031589306672219916,0.02556611017477097,0.07076150578257367,0.060246946105751986,0.04219679868924431,0.13386073935167592,0.7704860295844096,0.7939068100358426,0.8215089423190808,2013-05-21
24,0.0028308199083843743,0.0008235395601804455,0.00819672131147541,0.5,0.033348946135831385,0.713011912290686,0.6836225295944662,0.8730766977207507,0.006002569905471422,0.07934340418281631,0.06340134749320321,3.147291330447833e-07,0.003513340028412644,0.00403085699287955,0.038614419876511416,0.026911542417818048,0.060589549441460555,0.05359264681340781,0.03412703801968875,0.1481012390431955,0.785747828128669,0.8100358422939071,0.8029136562833116,2013-05-22
25,0.0029852282670235213,0.0008235395601804455,0.024390243902439025,0.0,0.04961672473867596,0.7032592723485074,0.665355475653155,0.8675653307552453,0.005036368638991265,0.07934340418281631,0.06340134749320321,3.147291330447833e-07,0.0036550069650421874,0.0039699948894627085,0.037315081180169574,0.026720303663960672,0.05702461735355624,0.052544154233630236,0.03332045273525941,0.15601263111399144,0.7875088048837755,0.7965949820788532,0.804571834655928,2013-05-23
26,0.0033455144371815327,0.0008235395601804455,0.05555555555555555,0.0,0.12916099773242629,0.7174700531974323,0.6946684950636763,0.8778256284057013,0.006002569905471422,0.08345537669898663,0.06624123107059825,3.147291330447833e-07,0.0037966739016717307,0.0044518381205821455,0.03993523970653218,0.029025793085463443,0.05635432128769513,0.05325581028862647,0.03326224136413758,0.15348098806570198,0.785747828128669,0.7885304659498207,0.8012554779106952,2013-05-24
27,0.0032425755314221013,0.0008235395601804455,-0.015037593984962405,0.4,0.07647690655209452,0.7174700531974323,0.6946684950636763,0.8778256284057013,0.003103966106030952,0.08345537669898663,0.06624123107059825,4.521363569555375e-07,0.003938340838301274,0.005206218006529589,0.043644287407600194,0.021867861747902895,0.05635432128769513,0.05325581028862647,0.03326224136413758,0.15348098806570198,0.785747828128669,0.7885304659498207,0.8012554779106952,2013-05-25
28,0.0033455144371815327,0.0008235395601804455,0.015267175572519083,0.5,0.09317339149400218,0.7174700531974323,0.6946684950636763,0.8778256284057013,0.004070167372511109,0.05495453696463247,0.027803091307936775,4.521363569555375e-07,0.004051674387604905,0.0045576090413669045,0.0643777051570569,0.014295579776984702,0.05635432128769513,0.05325581028862647,0.03326224136413758,0.15348098806570198,0.785747828128669,0.7885304659498207,0.8012554779106952,2013-05-26
29,0.003139636625662669,0.0008235395601804455,-0.03007518796992481,0.5454545454545454,0.16824919441460795,0.7174700531974323,0.6946684950636763,0.8778256284057013,0.004070167372511109,0.05495453696463247,0.027803091307936775,4.521363569555375e-07,0.0041876746467692655,0.005179569581231139,0.04779337709885485,0.02114154082416176,0.05635432128769513,0.05325581028862647,0.03326224136413758,0.15348098806570198,0.785747828128669,0.7885304659498207,0.8012554779106952,2013-05-27
30,0.003139636625662669,0.0008235395601804455,0.0,0.2,0.07884828349944628,0.7171910457200394,0.7195735659860443,0.8841228686939901,0.006968771171951576,0.08167578375219338,0.06632200998124414,4.521363569555375e-07,0.004323674905933626,0.004237481616130144,0.03860008431239666,0.018703729638626362,0.06405881486081011,0.062051785383089086,0.03944655247087736,0.1689873092813663,0.7710730218361119,0.7867383512544803,0.8108492242094042,2013-05-28
31,0.003294044984301817,0.0008235395601804455,0.023255813953488372,0.0,0.07884828349944628,0.7210915038237315,0.6946684950636763,0.8792384426085533,0.007934972438431734,0.08167578375219338,0.06632200998124414,4.521363569555375e-07,0.00446534184256317,0.004727475887652128,0.041822782117614504,0.028186467443533862,0.055440992322300486,0.05323100011273696,0.0350042686647124,0.1800632702523069,0.7839868513735619,0.7867383512544803,0.7928461447352836,2013-05-29
32,0.0030881671727829535,0.0008235395601804455,-0.030303030303030304,0.8,0.07705627705627706,0.7188630976738928,0.7357307649393934,0.8838650612292556,0.006002569905471422,0.08653242933151005,0.07145147080725898,4.521363569555375e-07,0.004612675456657896,0.004858669749699303,0.040086383783724755,0.02482819902352333,0.059897224866392706,0.05502929338275453,0.03994756612014971,0.17056959373143865,0.8350551772716601,0.8154121863799286,0.798057562477792,2013-05-30
33,0.003139636625662669,0.0008235395601804455,0.0078125,0.0,0.04767857142857143,0.736137978497823,0.7421564287230953,0.8869536239526674,0.006002569905471422,0.08653242933151005,0.07145147080725898,4.521363569555375e-07,0.004760009070752615,0.005591585963721457,0.04385925727004586,0.024030405030158734,0.0424627837328182,0.03773692404732376,0.032590805932626865,0.22658223389929977,0.8444470532988966,0.8055555555555558,0.7786331872557147,2013-05-31
34,0.003139636625662669,0.0008235395601804455,0.0078125,0.0,0.031785714285714285,0.736137978497823,0.7421564287230953,0.8869536239526674,0.004070167372511109,0.050774924395353985,0.05938512102952721,4.521363569555375e-07,0.0048960093299169755,0.006467558148149802,0.05599295457261784,0.020791902294382117,0.0424627837328182,0.03773692404732376,0.032590805932626865,0.22658223389929977,0.8444470532988966,0.8055555555555558,0.7786331872557147,2013-06-01
35,0.0027793504555046577,0.0008235395601804455,-0.05426356589147287,0.5,0.2207751937984496,0.736137978497823,0.7421564287230953,0.8869536239526674,0.006002569905471422,0.050774924395353985,0.05938512102952721,4.521363569555375e-07,0.005026342911616154,0.00601009908353613,0.05509750805574479,0.01272124054068411,0.0424627837328182,0.03773692404732376,0.032590805932626865,0.22658223389929977,0.8444470532988966,0.8055555555555558,0.7786331872557147,2013-06-02
36,0.0027793504555046577,0.0008235395601804455,0.0,0.0,0.10004683840749415,0.7366949969973566,0.7642436806927613,0.8856660514443071,0.005036368638991265,0.044735642838400536,0.05852179642199913,4.521363569555375e-07,0.0051623431707805145,0.006246416979582011,0.05508377976017306,0.020104215462329343,0.04959273782090934,0.049195103748155056,0.03455735555738937,0.22594936840657598,0.8127494717069736,0.793010752688172,0.7961625014805164,2013-06-03
37,0.002727881002624942,0.0008235395601804455,0.008333333333333333,0.5,0.0678095238095238,0.7601000706819145,0.7916307645794571,0.8948123571805349,0.004070167372511109,0.044735642838400536,0.05852179642199913,4.521363569555375e-07,0.0053096767848752405,0.006394102814412901,0.04559002475891322,0.02512374982493927,0.04293419382984154,0.04286519548519463,0.030376946794806847,0.2256329054806484,0.8327072082648512,0.8001792114695343,0.7955702949188675,2013-06-04
38,0.002727881002624942,0.0008235395601804455,0.0,0.5,0.06724911452184179,0.7531341839961487,0.7703814079376778,0.8919757426612751,0.003103966106030952,0.05555422962236149,0.06583986085832642,9.431139630736767e-07,0.005451343721504784,0.00610668972421322,0.05017973869979046,0.02894755904979452,0.026376307538128918,0.02491159859559855,0.021276129267611688,0.26455693998277285,0.8121624794552713,0.787634408602151,0.7991235342887598,2013-06-05
39,0.002573472643985794,0.0008235395601804455,-0.024793388429752067,0.8333333333333334,0.10087367178276269,0.7673446326933138,0.8087993406253218,0.8945545497157994,0.003103966106030952,0.05555422962236149,0.06583986085832642,9.431139630736767e-07,0.005593010658134327,0.00453301898089926,0.039524613471350306,0.02182053498558465,0.03643776168407875,0.0315344608898287,0.025967904878864023,0.23702526901838517,0.8192063864756989,0.8100358422939071,0.8115598720833826,2013-06-06
40,0.0022131864738277837,0.0008235395601804455,-0.059322033898305086,0.6153846153846154,0.22411622276029056,0.8069095537474822,0.9217237320894189,0.9096707095564351,0.003103966106030952,0.08308457995449321,0.06428486682839278,9.431139630736767e-07,0.005729010917298688,0.0027573994457245317,0.030391611393439728,0.022212671016221486,0.05177293084639567,0.04870601194201862,0.035357647720616336,0.18987340969910277,0.8438600610471942,0.8082437275985668,0.8281416558095464,2013-06-07
41,0.002058778115188636,0.0008235395601804455,-0.02702702702702703,0.75,0.0733075933075933,0.8069095537474822,0.9217237320894189,0.9096707095564351,0.003103966106030952,0.08308457995449321,0.06428486682839278,9.431139630736767e-07,0.005848011144067501,0.0029325166199912723,0.038523070264094336,0.013085366854846889,0.05177293084639567,0.04870601194201862,0.035357647720616336,0.18987340969910277,0.8438600610471942,0.8082437275985668,0.8281416558095464,2013-06-08
42,0.0016470224921509087,0.0008235395601804455,-0.06542056074766354,0.4,0.3802403204272363,0.8069095537474822,0.9217237320894189,0.9096707095564351,0.006002569905471422,0.05285004616862975,0.04385285111689466,9.431139630736767e-07,0.005961344693371139,0.002120402969855964,0.03491592545999532,0.007297979919930843,0.05177293084639567,0.04870601194201862,0.035357647720616336,0.18987340969910277,0.8438600610471942,0.8082437275985668,0.8281416558095464,2013-06-09
43,0.0019558392094292036,0.0008235395601804455,0.06,0.26666666666666666,0.3051428571428571,0.7926994372020775,0.8503917736530568,0.9096707095564351,0.005036368638991265,0.05285004616862975,0.04385285111689466,9.431139630736767e-07,0.006063344887744404,0.003278830605336492,0.049166073225295995,0.010784706694805163,0.05135313039951361,0.04791733928238795,0.0363034936871367,0.1993670560404054,0.7657900915707914,0.7374551971326166,0.8247068577519837,2013-06-10
44,0.002058778115188636,0.0008235395601804455,0.018867924528301886,0.2,0.09595687331536389,0.8105316686773021,0.8543991304316347,0.9096707095564351,0.005036368638991265,0.05319789674507257,0.05640135001754416,9.431139630736767e-07,0.006182345114513224,0.0033610550748685636,0.03751194924948978,0.018991553621704634,0.039067246385099175,0.038270625681118275,0.028649485024756838,0.25094933596354285,0.7487673162714255,0.7168458781362008,0.8209167357574322,2013-06-11
45,0.002058778115188636,0.0008235395601804455,-0.009174311926605505,0.6,0.09331585845347314,0.8116463699798611,0.9258779365027627,0.9096707095564351,0.004070167372511109,0.05319789674507257,0.05640135001754416,9.431139630736767e-07,0.006295678663816855,0.004593540679195192,0.05250403374171264,0.014696408478251419,0.02904265627496483,0.027778264912067474,0.021057849313648846,0.29905061424017376,0.766964076074196,0.7347670250896061,0.8266019187492598,2013-06-12
46,0.0018529003036697723,0.0008235395601804455,-0.037037037037037035,0.6,0.18835978835978834,0.8222340394436864,0.9956910296970531,0.9107063338606443,0.002137764839550798,0.02784445271752463,0.036443910406090727,9.431139630736767e-07,0.0064033455356553096,0.0043024783357022344,0.05559956591251515,0.015587890143960281,0.046602255305746354,0.04274437720195379,0.03039775469555661,0.23006326572537206,0.7880957971354778,0.739247311827957,0.8346559279876821,2013-06-13
47,0.001595553039271193,0.0008235395601804455,-0.038834951456310676,0.8333333333333334,0.11850208044382801,0.8188905998395009,0.9999999999999996,0.9113545145602613,0.003103966106030952,0.02784445271752463,0.036443910406090727,9.431139630736767e-07,0.006522345762424123,0.0024823101717634686,0.035207193089459576,0.02255168517078683,0.03950916525347048,0.033980647254657104,0.025866047667145065,0.2534809790118323,0.7728339985912189,0.7267025089605739,0.8485135615302618,2013-06-14
48,0.001595553039271193,0.0008235395601804455,-0.01,0.8,0.10171428571428572,0.8188905998395009,0.9999999999999996,0.9113545145602613,0.002137764839550798,0.032812956450613356,0.03197330257003153,9.431139630736767e-07,0.006624345956797395,0.002834761094756412,0.047086613586662635,0.01400678994161423,0.03950916525347048,0.033980647254657104,0.025866047667145065,0.2534809790118323,0.7728339985912189,0.7267025089605739,0.8485135615302618,2013-06-15
49,0.001595553039271193,0.0008235395601804455,0.0,0.6666666666666666,0.06164502164502165,0.8188905998395009,0.9999999999999996,0.9113545145602613,0.0011715635730706409,0.032812956450613356,0.03197330257003153,9.431139630736767e-07,0.006720679473705485,0.0031743246190835137,0.05241795393291866,0.0004336676792018185,0.03950916525347048,0.033980647254657104,0.025866047667145065,0.2534809790118323,0.7728339985912189,0.7267025089605739,0.8485135615302618,2013-06-16
50,0.0016984919450306244,0.0008235395601804455,0.020202020202020204,0.3333333333333333,0.06164502164502165,0.8283639001525258,0.9999999999999996,0.9125197750043732,0.003103966106030952,0.049835193070067424,0.036688771478986124,1.474113157503343e-06,0.00682267966807875,0.0016643801194001877,0.0351100118458309,0.007907432716314694,0.048576279467514416,0.04305632273594018,0.03180502854894729,0.24240501804089165,0.7875088048837755,0.7428315412186384,0.8488688854672509,2013-06-17
51,0.00200730866230892,0.0008235395601804455,0.0594059405940594,0.4,0.20141442715700142,0.8386728942907182,0.9931096786268072,0.9056600457022386,0.002137764839550798,0.049835193070067424,0.036688771478986124,1.474113157503343e-06,0.006936013217382388,0.0017645721320211933,0.031437212244092516,0.011069633121006804,0.05798218316192916,0.054507956429452165,0.03805171260695894,0.23639240352566138,0.7698990373327073,0.7365591397849465,0.8559753642070352,2013-06-18
52,0.002058778115188636,0.0008235395601804455,0.009345794392523364,0.4,0.09506008010680908,0.8475891761042114,0.963658809598336,0.902299759770294,0.002137764839550798,0.09211624419690038,0.04553406219471251,1.474113157503343e-06,0.007049346766686018,0.0007251689252892445,0.02416888238735473,0.01764805308324198,0.0411296543205415,0.03745722366050308,0.029948710047181137,0.23734173194431274,0.7405494247475937,0.720430107526882,0.8533696553357811,2013-06-19
53,0.002161717020948067,0.0008235395601804455,0.018518518518518517,0.5714285714285714,0.13185185185185183,0.790191691423058,0.8998488333171109,0.8995869221304043,0.002137764839550798,0.09211624419690038,0.04553406219471251,1.474113157503343e-06,0.007168346993454838,0.0021388108387125305,0.03136876973401896,0.016442669422565205,0.011122059430040743,0.008172892175541291,0.013617959025081894,0.3591771819063967,0.593214369570322,0.596774193548387,0.813691815705318,2013-06-20
54,0.0021102475680683515,0.0008235395601804455,-0.018018018018018018,0.7142857142857143,0.12828828828828828,0.7846195135172445,0.8928829286025133,0.8908163414776977,0.002137764839550798,0.06871587273559353,0.06090982296796864,1.474113157503343e-06,0.007304347252619199,0.003472684946370681,0.03621850292474364,0.02007910330273191,0.014245162561856262,0.011572451976752829,0.01208177768899743,0.3088607235074039,0.5626907724818033,0.563620071684588,0.8009001539737061,2013-06-21
55,0.002058778115188636,0.0008235395601804455,-0.009174311926605505,0.5,0.03732634338138925,0.7846195135172445,0.8928829286025133,0.8908163414776977,0.0011715635730706409,0.06871587273559353,0.06090982296796864,1.474113157503343e-06,0.007412014124457647,0.0032423169292825653,0.04860451327052004,0.011785329669533634,0.014245162561856262,0.011572451976752829,0.01208177768899743,0.3088607235074039,0.5626907724818033,0.563620071684588,0.8009001539737061,2013-06-22
56,0.00200730866230892,0.0008235395601804455,-0.009259259259259259,0.5,0.03767195767195767,0.7846195135172445,0.8928829286025133,0.8908163414776977,0.002137764839550798,0.027599117320380034,0.02970896873098855,1.474113157503343e-06,0.007508347641365737,0.003320223794753865,0.0525994199372678,0.003820911667978613,0.014245162561856262,0.011572451976752829,0.01208177768899743,0.3088607235074039,0.5626907724818033,0.563620071684588,0.8009001539737061,2013-06-23
57,0.00174996139791034,0.0008235395601804455,-0.04672897196261682,0.75,0.15209612817089452,0.7584280187280612,0.8443954952328183,0.8855378801195242,0.004070167372511109,0.027599117320380034,0.02970896873098855,1.474113157503343e-06,0.007610347835739009,0.00124412102123165,0.03506281267362088,0.010450521801700863,0.0,0.0,0.004496384348114391,0.34715189251680467,0.5462549894341397,0.5439068100358424,0.8158237593272532,2013-06-24
58,0.0018014308507900566,0.0008235395601804455,0.00980392156862745,0.6,0.09971988795518207,0.7718027736000597,0.8705116992214692,0.8906874377453544,0.003103966106030952,0.06108439117849103,0.04221455383535744,1.474113157503343e-06,0.007718014707577457,0.0016172127843124499,0.0320336159025994,0.012811064803859545,0.011004274339996734,0.008337512137388536,0.010136035964984691,0.2952531194881739,0.5503639351960556,0.5546594982078854,0.8179557029491887,2013-06-25
59,0.0018529003036697723,0.0008235395601804455,0.009708737864077669,0.3333333333333333,0.059251040221914006,0.7411528057523431,0.8548004419825705,0.8891420577723084,0.003103966106030952,0.06108439117849103,0.04221455383535744,1.474113157503343e-06,0.007825681579415912,0.003682635908175182,0.0471943322082468,0.0164310791950587,0.022222090350874746,0.0207366197792056,0.016025179386942368,0.2553796962082665,0.41887767081474525,0.45609318996415804,0.8205614118204428,2013-06-26
60,0.0016984919450306244,0.0008235395601804455,-0.028846153846153848,1.0,0.058681318681318685,0.7433822083574899,0.8705116992214692,0.8868247202203241,0.003103966106030952,0.053884681724974556,0.04526648205319796,1.474113157503343e-06,0.007939015128719543,0.002409906020450996,0.03630538863361106,0.013937248576575183,0.029543467688357916,0.030199641101006147,0.021355148539483282,0.24430379559645732,0.4259215778351728,0.4507168458781363,0.8386829326068933,2013-06-27
61,0.001338205774872613,0.0008235395601804455,-0.06930693069306931,0.7777777777777778,0.18127298444130127,0.7567562989259682,0.8257253301372169,0.8881115603210743,0.003103966106030952,0.053884681724974556,0.04526648205319796,1.474113157503343e-06,0.008058015355488363,0.002040040336265936,0.03191253204576108,0.015471022016602998,0.02444652021933935,0.020691929136642306,0.021644073854040435,0.24430379559645732,0.35841746888941106,0.4731182795698925,0.8311026886177898,2013-06-28
62,0.001338205774872613,0.0008235395601804455,0.0,0.8333333333333334,0.12984802431610942,0.7567562989259682,0.8257253301372169,0.8881115603210743,0.002137764839550798,0.03916550224725804,0.02551603840027465,1.757995936601682e-06,0.008154348872396452,0.0016202169230195088,0.04118943683423368,0.01737858029371568,0.02444652021933935,0.020691929136642306,0.021644073854040435,0.24430379559645732,0.35841746888941106,0.4731182795698925,0.8311026886177898,2013-06-29
